# DRO_SourceID DetLink DetSlot DetCrate DetID DRO_Host DRO_Card DRO_SLR DRO_Link
920 0 8 76 3 pc-tbed-tpu-06007 0 0 8
921 0 9 76 3 pc-tbed-tpu-06007 0 0 9
922 0 10 76 3 pc-tbed-tpu-06007 0 0 10
923 0 11 76 3 pc-tbed-tpu-06007 0 0 11
924 0 0 77 3 pc-tbed-tpu-06007 1 0 0
925 0 1 77 3 pc-tbed-tpu-06007 1 0 1
926 0 2 77 3 pc-tbed-tpu-06007 1 0 2
927 0 3 77 3 pc-tbed-tpu-06007 1 0 3
928 0 4 77 3 pc-tbed-tpu-06007 1 0 4
929 0 5 77 3 pc-tbed-tpu-06007 1 0 5
930 0 6 77 3 pc-tbed-tpu-06007 1 0 6
931 0 7 77 3 pc-tbed-tpu-06007 1 0 7
932 0 8 77 3 pc-tbed-tpu-06007 1 0 8
933 0 9 77 3 pc-tbed-tpu-06007 1 0 9
934 0 10 77 3 pc-tbed-tpu-06007 1 0 10
935 0 11 77 3 pc-tbed-tpu-06007 1 0 11
936 0 0 78 3 pc-tbed-tpu-06008 0 0 0
937 0 1 78 3 pc-tbed-tpu-06008 0 0 1
938 0 2 78 3 pc-tbed-tpu-06008 0 0 2
939 0 3 78 3 pc-tbed-tpu-06008 0 0 3
940 0 4 78 3 pc-tbed-tpu-06008 0 0 4
941 0 5 78 3 pc-tbed-tpu-06008 0 0 5
942 0 6 78 3 pc-tbed-tpu-06008 0 0 6
943 0 7 78 3 pc-tbed-tpu-06008 0 0 7
944 0 8 78 3 pc-tbed-tpu-06008 0 0 8
945 0 9 78 3 pc-tbed-tpu-06008 0 0 9
946 0 10 78 3 pc-tbed-tpu-06008 0 0 10
947 0 11 78 3 pc-tbed-tpu-06008 0 0 11
948 0 0 79 3 pc-tbed-tpu-06008 1 0 0
949 0 1 79 3 pc-tbed-tpu-06008 1 0 1
950 0 2 79 3 pc-tbed-tpu-06008 1 0 2
951 0 3 79 3 pc-tbed-tpu-06008 1 0 3
952 0 4 79 3 pc-tbed-tpu-06008 1 0 4
953 0 5 79 3 pc-tbed-tpu-06008 1 0 5
954 0 6 79 3 pc-tbed-tpu-06008 1 0 6
955 0 7 79 3 pc-tbed-tpu-06008 1 0 7
956 0 8 79 3 pc-tbed-tpu-06008 1 0 8
957 0 9 79 3 pc-tbed-tpu-06008 1 0 9
958 0 10 79 3 pc-tbed-tpu-06008 1 0 10
959 0 11 79 3 pc-tbed-tpu-06008 1 0 11
960 0 0 80 3 pc-tbed-tpu-06009 0 0 0
961 0 1 80 3 pc-tbed-tpu-06009 0 0 1
962 0 2 80 3 pc-tbed-tpu-06009 0 0 2
963 0 3 80 3 pc-tbed-tpu-06009 0 0 3
964 0 4 80 3 pc-tbed-tpu-06009 0 0 4
965 0 5 80 3 pc-tbed-tpu-06009 0 0 5
966 0 6 80 3 pc-tbed-tpu-06009 0 0 6
967 0 7 80 3 pc-tbed-tpu-06009 0 0 7
968 0 8 80 3 pc-tbed-tpu-06009 0 0 8
969 0 9 80 3 pc-tbed-tpu-06009 0 0 9
970 0 10 80 3 pc-tbed-tpu-06009 0 0 10
971 0 11 80 3 pc-tbed-tpu-06009 0 0 11
972 0 0 81 3 pc-tbed-tpu-06009 1 0 0
973 0 1 81 3 pc-tbed-tpu-06009 1 0 1
974 0 2 81 3 pc-tbed-tpu-06009 1 0 2
975 0 3 81 3 pc-tbed-tpu-06009 1 0 3
976 0 4 81 3 pc-tbed-tpu-06009 1 0 4
977 0 5 81 3 pc-tbed-tpu-06009 1 0 5
978 0 6 81 3 pc-tbed-tpu-06009 1 0 6
979 0 7 81 3 pc-tbed-tpu-06009 1 0 7
980 0 8 81 3 pc-tbed-tpu-06009 1 0 8
981 0 9 81 3 pc-tbed-tpu-06009 1 0 9
982 0 10 81 3 pc-tbed-tpu-06009 1 0 10
983 0 11 81 3 pc-tbed-tpu-06009 1 0 11
984 0 0 82 3 pc-tbed-tpu-06010 0 0 0
985 0 1 82 3 pc-tbed-tpu-06010 0 0 1
986 0 2 82 3 pc-tbed-tpu-06010 0 0 2
987 0 3 82 3 pc-tbed-tpu-06010 0 0 3
988 0 4 82 3 pc-tbed-tpu-06010 0 0 4
989 0 5 82 3 pc-tbed-tpu-06010 0 0 5
990 0 6 82 3 pc-tbed-tpu-06010 0 0 6
991 0 7 82 3 pc-tbed-tpu-06010 0 0 7
992 0 8 82 3 pc-tbed-tpu-06010 0 0 8
993 0 9 82 3 pc-tbed-tpu-06010 0 0 9
994 0 10 82 3 pc-tbed-tpu-06010 0 0 10
995 0 11 82 3 pc-tbed-tpu-06010 0 0 11
996 0 0 83 3 pc-tbed-tpu-06010 1 0 0
997 0 1 83 3 pc-tbed-tpu-06010 1 0 1
998 0 2 83 3 pc-tbed-tpu-06010 1 0 2
999 0 3 83 3 pc-tbed-tpu-06010 1 0 3
1000 0 4 83 3 pc-tbed-tpu-06010 1 0 4
1001 0 5 83 3 pc-tbed-tpu-06010 1 0 5
1002 0 6 83 3 pc-tbed-tpu-06010 1 0 6
1003 0 7 83 3 pc-tbed-tpu-06010 1 0 7
1004 0 8 83 3 pc-tbed-tpu-06010 1 0 8
1005 0 9 83 3 pc-tbed-tpu-06010 1 0 9
1006 0 10 83 3 pc-tbed-tpu-06010 1 0 10
1007 0 11 83 3 pc-tbed-tpu-06010 1 0 11
1008 0 0 84 3 pc-tbed-tpu-06011 0 0 0
1009 0 1 84 3 pc-tbed-tpu-06011 0 0 1
1010 0 2 84 3 pc-tbed-tpu-06011 0 0 2
1011 0 3 84 3 pc-tbed-tpu-06011 0 0 3
1012 0 4 84 3 pc-tbed-tpu-06011 0 0 4
1013 0 5 84 3 pc-tbed-tpu-06011 0 0 5
1014 0 6 84 3 pc-tbed-tpu-06011 0 0 6
1015 0 7 84 3 pc-tbed-tpu-06011 0 0 7
1016 0 8 84 3 pc-tbed-tpu-06011 0 0 8
1017 0 9 84 3 pc-tbed-tpu-06011 0 0 9
1018 0 10 84 3 pc-tbed-tpu-06011 0 0 10
1019 0 11 84 3 pc-tbed-tpu-06011 0 0 11
1020 0 0 85 3 pc-tbed-tpu-06011 1 0 0
1021 0 1 85 3 pc-tbed-tpu-06011 1 0 1
1022 0 2 85 3 pc-tbed-tpu-06011 1 0 2
1023 0 3 85 3 pc-tbed-tpu-06011 1 0 3
1024 0 4 85 3 pc-tbed-tpu-06011 1 0 4
1025 0 5 85 3 pc-tbed-tpu-06011 1 0 5
1026 0 6 85 3 pc-tbed-tpu-06011 1 0 6
1027 0 7 85 3 pc-tbed-tpu-06011 1 0 7
1028 0 8 85 3 pc-tbed-tpu-06011 1 0 8
1029 0 9 85 3 pc-tbed-tpu-06011 1 0 9
1030 0 10 85 3 pc-tbed-tpu-06011 1 0 10
1031 0 11 85 3 pc-tbed-tpu-06011 1 0 11
1032 0 0 86 3 pc-tbed-tpu-06012 0 0 0
1033 0 1 86 3 pc-tbed-tpu-06012 0 0 1
1034 0 2 86 3 pc-tbed-tpu-06012 0 0 2
1035 0 3 86 3 pc-tbed-tpu-06012 0 0 3
1036 0 4 86 3 pc-tbed-tpu-06012 0 0 4
1037 0 5 86 3 pc-tbed-tpu-06012 0 0 5
1038 0 6 86 3 pc-tbed-tpu-06012 0 0 6
1039 0 7 86 3 pc-tbed-tpu-06012 0 0 7
1040 0 8 86 3 pc-tbed-tpu-06012 0 0 8
1041 0 9 86 3 pc-tbed-tpu-06012 0 0 9
1042 0 10 86 3 pc-tbed-tpu-06012 0 0 10
1043 0 11 86 3 pc-tbed-tpu-06012 0 0 11
1044 0 0 87 3 pc-tbed-tpu-06012 1 0 0
1045 0 1 87 3 pc-tbed-tpu-06012 1 0 1
1046 0 2 87 3 pc-tbed-tpu-06012 1 0 2
1047 0 3 87 3 pc-tbed-tpu-06012 1 0 3
1048 0 4 87 3 pc-tbed-tpu-06012 1 0 4
1049 0 5 87 3 pc-tbed-tpu-06012 1 0 5
1050 0 6 87 3 pc-tbed-tpu-06012 1 0 6
1051 0 7 87 3 pc-tbed-tpu-06012 1 0 7
1052 0 8 87 3 pc-tbed-tpu-06012 1 0 8
1053 0 9 87 3 pc-tbed-tpu-06012 1 0 9
1054 0 10 87 3 pc-tbed-tpu-06012 1 0 10
1055 0 11 87 3 pc-tbed-tpu-06012 1 0 11
1056 0 0 88 3 pc-tbed-tpu-06013 0 0 0
1057 0 1 88 3 pc-tbed-tpu-06013 0 0 1
1058 0 2 88 3 pc-tbed-tpu-06013 0 0 2
1059 0 3 88 3 pc-tbed-tpu-06013 0 0 3
1060 0 4 88 3 pc-tbed-tpu-06013 0 0 4
1061 0 5 88 3 pc-tbed-tpu-06013 0 0 5
1062 0 6 88 3 pc-tbed-tpu-06013 0 0 6
1063 0 7 88 3 pc-tbed-tpu-06013 0 0 7
1064 0 8 88 3 pc-tbed-tpu-06013 0 0 8
1065 0 9 88 3 pc-tbed-tpu-06013 0 0 9
1066 0 10 88 3 pc-tbed-tpu-06013 0 0 10
1067 0 11 88 3 pc-tbed-tpu-06013 0 0 11
1068 0 0 89 3 pc-tbed-tpu-06013 1 0 0
1069 0 1 89 3 pc-tbed-tpu-06013 1 0 1
1070 0 2 89 3 pc-tbed-tpu-06013 1 0 2
1071 0 3 89 3 pc-tbed-tpu-06013 1 0 3
1072 0 4 89 3 pc-tbed-tpu-06013 1 0 4
1073 0 5 89 3 pc-tbed-tpu-06013 1 0 5
1074 0 6 89 3 pc-tbed-tpu-06013 1 0 6
1075 0 7 89 3 pc-tbed-tpu-06013 1 0 7
1076 0 8 89 3 pc-tbed-tpu-06013 1 0 8
1077 0 9 89 3 pc-tbed-tpu-06013 1 0 9
1078 0 10 89 3 pc-tbed-tpu-06013 1 0 10
1079 0 11 89 3 pc-tbed-tpu-06013 1 0 11
1080 0 0 90 3 pc-tbed-tpu-06014 0 0 0
1081 0 1 90 3 pc-tbed-tpu-06014 0 0 1
1082 0 2 90 3 pc-tbed-tpu-06014 0 0 2
1083 0 3 90 3 pc-tbed-tpu-06014 0 0 3
1084 0 4 90 3 pc-tbed-tpu-06014 0 0 4
1085 0 5 90 3 pc-tbed-tpu-06014 0 0 5
1086 0 6 90 3 pc-tbed-tpu-06014 0 0 6
1087 0 7 90 3 pc-tbed-tpu-06014 0 0 7
1088 0 8 90 3 pc-tbed-tpu-06014 0 0 8
1089 0 9 90 3 pc-tbed-tpu-06014 0 0 9
1090 0 10 90 3 pc-tbed-tpu-06014 0 0 10
1091 0 11 90 3 pc-tbed-tpu-06014 0 0 11
1092 0 0 91 3 pc-tbed-tpu-06014 1 0 0
1093 0 1 91 3 pc-tbed-tpu-06014 1 0 1
1094 0 2 91 3 pc-tbed-tpu-06014 1 0 2
1095 0 3 91 3 pc-tbed-tpu-06014 1 0 3
1096 0 4 91 3 pc-tbed-tpu-06014 1 0 4
1097 0 5 91 3 pc-tbed-tpu-06014 1 0 5
1098 0 6 91 3 pc-tbed-tpu-06014 1 0 6
1099 0 7 91 3 pc-tbed-tpu-06014 1 0 7
1100 0 8 91 3 pc-tbed-tpu-06014 1 0 8
1101 0 9 91 3 pc-tbed-tpu-06014 1 0 9
1102 0 10 91 3 pc-tbed-tpu-06014 1 0 10
1103 0 11 91 3 pc-tbed-tpu-06014 1 0 11
1104 0 0 92 3 pc-tbed-tpu-06015 0 0 0
1105 0 1 92 3 pc-tbed-tpu-06015 0 0 1
1106 0 2 92 3 pc-tbed-tpu-06015 0 0 2
1107 0 3 92 3 pc-tbed-tpu-06015 0 0 3
1108 0 4 92 3 pc-tbed-tpu-06015 0 0 4
1109 0 5 92 3 pc-tbed-tpu-06015 0 0 5
1110 0 6 92 3 pc-tbed-tpu-06015 0 0 6
1111 0 7 92 3 pc-tbed-tpu-06015 0 0 7
1112 0 8 92 3 pc-tbed-tpu-06015 0 0 8
1113 0 9 92 3 pc-tbed-tpu-06015 0 0 9
1114 0 10 92 3 pc-tbed-tpu-06015 0 0 10
1115 0 11 92 3 pc-tbed-tpu-06015 0 0 11
1116 0 0 93 3 pc-tbed-tpu-06015 1 0 0
1117 0 1 93 3 pc-tbed-tpu-06015 1 0 1
1118 0 2 93 3 pc-tbed-tpu-06015 1 0 2
1119 0 3 93 3 pc-tbed-tpu-06015 1 0 3
1120 0 4 93 3 pc-tbed-tpu-06015 1 0 4
1121 0 5 93 3 pc-tbed-tpu-06015 1 0 5
1122 0 6 93 3 pc-tbed-tpu-06015 1 0 6
1123 0 7 93 3 pc-tbed-tpu-06015 1 0 7
1124 0 8 93 3 pc-tbed-tpu-06015 1 0 8
1125 0 9 93 3 pc-tbed-tpu-06015 1 0 9
1126 0 10 93 3 pc-tbed-tpu-06015 1 0 10
1127 0 11 93 3 pc-tbed-tpu-06015 1 0 11
1128 0 0 94 3 pc-tbed-tpu-06016 0 0 0
1129 0 1 94 3 pc-tbed-tpu-06016 0 0 1
1130 0 2 94 3 pc-tbed-tpu-06016 0 0 2
1131 0 3 94 3 pc-tbed-tpu-06016 0 0 3
1132 0 4 94 3 pc-tbed-tpu-06016 0 0 4
1133 0 5 94 3 pc-tbed-tpu-06016 0 0 5
1134 0 6 94 3 pc-tbed-tpu-06016 0 0 6
1135 0 7 94 3 pc-tbed-tpu-06016 0 0 7
1136 0 8 94 3 pc-tbed-tpu-06016 0 0 8
1137 0 9 94 3 pc-tbed-tpu-06016 0 0 9
1138 0 10 94 3 pc-tbed-tpu-06016 0 0 10
1139 0 11 94 3 pc-tbed-tpu-06016 0 0 11
1140 0 0 95 3 pc-tbed-tpu-06016 1 0 0
1141 0 1 95 3 pc-tbed-tpu-06016 1 0 1
1142 0 2 95 3 pc-tbed-tpu-06016 1 0 2
1143 0 3 95 3 pc-tbed-tpu-06016 1 0 3
1144 0 4 95 3 pc-tbed-tpu-06016 1 0 4
1145 0 5 95 3 pc-tbed-tpu-06016 1 0 5
1146 0 6 95 3 pc-tbed-tpu-06016 1 0 6
1147 0 7 95 3 pc-tbed-tpu-06016 1 0 7
1148 0 8 95 3 pc-tbed-tpu-06016 1 0 8
1149 0 9 95 3 pc-tbed-tpu-06016 1 0 9
1150 0 10 95 3 pc-tbed-tpu-06016 1 0 10
1151 0 11 95 3 pc-tbed-tpu-06016 1 0 11
1152 0 0 96 3 pc-tbed-tpu-06017 0 0 0
1153 0 1 96 3 pc-tbed-tpu-06017 0 0 1
1154 0 2 96 3 pc-tbed-tpu-06017 0 0 2
1155 0 3 96 3 pc-tbed-tpu-06017 0 0 3
1156 0 4 96 3 pc-tbed-tpu-06017 0 0 4
1157 0 5 96 3 pc-tbed-tpu-06017 0 0 5
1158 0 6 96 3 pc-tbed-tpu-06017 0 0 6
1159 0 7 96 3 pc-tbed-tpu-06017 0 0 7
1160 0 8 96 3 pc-tbed-tpu-06017 0 0 8
1161 0 9 96 3 pc-tbed-tpu-06017 0 0 9
1162 0 10 96 3 pc-tbed-tpu-06017 0 0 10
1163 0 11 96 3 pc-tbed-tpu-06017 0 0 11
1164 0 0 97 3 pc-tbed-tpu-06017 1 0 0
1165 0 1 97 3 pc-tbed-tpu-06017 1 0 1
1166 0 2 97 3 pc-tbed-tpu-06017 1 0 2
1167 0 3 97 3 pc-tbed-tpu-06017 1 0 3
1168 0 4 97 3 pc-tbed-tpu-06017 1 0 4
1169 0 5 97 3 pc-tbed-tpu-06017 1 0 5
1170 0 6 97 3 pc-tbed-tpu-06017 1 0 6
1171 0 7 97 3 pc-tbed-tpu-06017 1 0 7
1172 0 8 97 3 pc-tbed-tpu-06017 1 0 8
1173 0 9 97 3 pc-tbed-tpu-06017 1 0 9
1174 0 10 97 3 pc-tbed-tpu-06017 1 0 10
1175 0 11 97 3 pc-tbed-tpu-06017 1 0 11
1176 0 0 98 3 pc-tbed-tpu-06018 0 0 0
1177 0 1 98 3 pc-tbed-tpu-06018 0 0 1
1178 0 2 98 3 pc-tbed-tpu-06018 0 0 2
1179 0 3 98 3 pc-tbed-tpu-06018 0 0 3
1180 0 4 98 3 pc-tbed-tpu-06018 0 0 4
1181 0 5 98 3 pc-tbed-tpu-06018 0 0 5
1182 0 6 98 3 pc-tbed-tpu-06018 0 0 6
1183 0 7 98 3 pc-tbed-tpu-06018 0 0 7
1184 0 8 98 3 pc-tbed-tpu-06018 0 0 8
1185 0 9 98 3 pc-tbed-tpu-06018 0 0 9
1186 0 10 98 3 pc-tbed-tpu-06018 0 0 10
1187 0 11 98 3 pc-tbed-tpu-06018 0 0 11
1188 0 0 99 3 pc-tbed-tpu-06018 1 0 0
1189 0 1 99 3 pc-tbed-tpu-06018 1 0 1
1190 0 2 99 3 pc-tbed-tpu-06018 1 0 2
1191 0 3 99 3 pc-tbed-tpu-06018 1 0 3
1192 0 4 99 3 pc-tbed-tpu-06018 1 0 4
1193 0 5 99 3 pc-tbed-tpu-06018 1 0 5
1194 0 6 99 3 pc-tbed-tpu-06018 1 0 6
1195 0 7 99 3 pc-tbed-tpu-06018 1 0 7
1196 0 8 99 3 pc-tbed-tpu-06018 1 0 8
1197 0 9 99 3 pc-tbed-tpu-06018 1 0 9
1198 0 10 99 3 pc-tbed-tpu-06018 1 0 10
1199 0 11 99 3 pc-tbed-tpu-06018 1 0 11
1200 0 0 100 3 pc-tbed-tpu-06019 0 0 0
1201 0 1 100 3 pc-tbed-tpu-06019 0 0 1
1202 0 2 100 3 pc-tbed-tpu-06019 0 0 2
1203 0 3 100 3 pc-tbed-tpu-06019 0 0 3
1204 0 4 100 3 pc-tbed-tpu-06019 0 0 4
1205 0 5 100 3 pc-tbed-tpu-06019 0 0 5
1206 0 6 100 3 pc-tbed-tpu-06019 0 0 6
1207 0 7 100 3 pc-tbed-tpu-06019 0 0 7
1208 0 8 100 3 pc-tbed-tpu-06019 0 0 8
1209 0 9 100 3 pc-tbed-tpu-06019 0 0 9
1210 0 10 100 3 pc-tbed-tpu-06019 0 0 10
1211 0 11 100 3 pc-tbed-tpu-06019 0 0 11
1212 0 0 101 3 pc-tbed-tpu-06019 1 0 0
1213 0 1 101 3 pc-tbed-tpu-06019 1 0 1
1214 0 2 101 3 pc-tbed-tpu-06019 1 0 2
1215 0 3 101 3 pc-tbed-tpu-06019 1 0 3
1216 0 4 101 3 pc-tbed-tpu-06019 1 0 4
1217 0 5 101 3 pc-tbed-tpu-06019 1 0 5
1218 0 6 101 3 pc-tbed-tpu-06019 1 0 6
1219 0 7 101 3 pc-tbed-tpu-06019 1 0 7
1220 0 8 101 3 pc-tbed-tpu-06019 1 0 8
1221 0 9 101 3 pc-tbed-tpu-06019 1 0 9
1222 0 10 101 3 pc-tbed-tpu-06019 1 0 10
1223 0 11 101 3 pc-tbed-tpu-06019 1 0 11
1224 0 0 102 3 pc-tbed-tpu-06020 0 0 0
1225 0 1 102 3 pc-tbed-tpu-06020 0 0 1
1226 0 2 102 3 pc-tbed-tpu-06020 0 0 2
1227 0 3 102 3 pc-tbed-tpu-06020 0 0 3
1228 0 4 102 3 pc-tbed-tpu-06020 0 0 4
1229 0 5 102 3 pc-tbed-tpu-06020 0 0 5
1230 0 6 102 3 pc-tbed-tpu-06020 0 0 6
1231 0 7 102 3 pc-tbed-tpu-06020 0 0 7
1232 0 8 102 3 pc-tbed-tpu-06020 0 0 8
1233 0 9 102 3 pc-tbed-tpu-06020 0 0 9
1234 0 10 102 3 pc-tbed-tpu-06020 0 0 10
1235 0 11 102 3 pc-tbed-tpu-06020 0 0 11
1236 0 0 103 3 pc-tbed-tpu-06020 1 0 0
1237 0 1 103 3 pc-tbed-tpu-06020 1 0 1
1238 0 2 103 3 pc-tbed-tpu-06020 1 0 2
1239 0 3 103 3 pc-tbed-tpu-06020 1 0 3
1240 0 4 103 3 pc-tbed-tpu-06020 1 0 4
1241 0 5 103 3 pc-tbed-tpu-06020 1 0 5
1242 0 6 103 3 pc-tbed-tpu-06020 1 0 6
1243 0 7 103 3 pc-tbed-tpu-06020 1 0 7
1244 0 8 103 3 pc-tbed-tpu-06020 1 0 8
1245 0 9 103 3 pc-tbed-tpu-06020 1 0 9
1246 0 10 103 3 pc-tbed-tpu-06020 1 0 10
1247 0 11 103 3 pc-tbed-tpu-06020 1 0 11
1248 0 0 104 3 pc-tbed-tpu-06021 0 0 0
1249 0 1 104 3 pc-tbed-tpu-06021 0 0 1
1250 0 2 104 3 pc-tbed-tpu-06021 0 0 2
1251 0 3 104 3 pc-tbed-tpu-06021 0 0 3
1252 0 4 104 3 pc-tbed-tpu-06021 0 0 4
1253 0 5 104 3 pc-tbed-tpu-06021 0 0 5
1254 0 6 104 3 pc-tbed-tpu-06021 0 0 6
1255 0 7 104 3 pc-tbed-tpu-06021 0 0 7
1256 0 8 104 3 pc-tbed-tpu-06021 0 0 8
1257 0 9 104 3 pc-tbed-tpu-06021 0 0 9
1258 0 10 104 3 pc-tbed-tpu-06021 0 0 10
1259 0 11 104 3 pc-tbed-tpu-06021 0 0 11
1260 0 0 105 3 pc-tbed-tpu-06021 1 0 0
1261 0 1 105 3 pc-tbed-tpu-06021 1 0 1
1262 0 2 105 3 pc-tbed-tpu-06021 1 0 2
1263 0 3 105 3 pc-tbed-tpu-06021 1 0 3
1264 0 4 105 3 pc-tbed-tpu-06021 1 0 4
1265 0 5 105 3 pc-tbed-tpu-06021 1 0 5
1266 0 6 105 3 pc-tbed-tpu-06021 1 0 6
1267 0 7 105 3 pc-tbed-tpu-06021 1 0 7
1268 0 8 105 3 pc-tbed-tpu-06021 1 0 8
1269 0 9 105 3 pc-tbed-tpu-06021 1 0 9
1270 0 10 105 3 pc-tbed-tpu-06021 1 0 10
1271 0 11 105 3 pc-tbed-tpu-06021 1 0 11
1272 0 0 106 3 pc-tbed-tpu-06022 0 0 0
1273 0 1 106 3 pc-tbed-tpu-06022 0 0 1
1274 0 2 106 3 pc-tbed-tpu-06022 0 0 2
1275 0 3 106 3 pc-tbed-tpu-06022 0 0 3
1276 0 4 106 3 pc-tbed-tpu-06022 0 0 4
1277 0 5 106 3 pc-tbed-tpu-06022 0 0 5
1278 0 6 106 3 pc-tbed-tpu-06022 0 0 6
1279 0 7 106 3 pc-tbed-tpu-06022 0 0 7
1280 0 8 106 3 pc-tbed-tpu-06022 0 0 8
1281 0 9 106 3 pc-tbed-tpu-06022 0 0 9
1282 0 10 106 3 pc-tbed-tpu-06022 0 0 10
1283 0 11 106 3 pc-tbed-tpu-06022 0 0 11
1284 0 0 107 3 pc-tbed-tpu-06022 1 0 0
1285 0 1 107 3 pc-tbed-tpu-06022 1 0 1
1286 0 2 107 3 pc-tbed-tpu-06022 1 0 2
1287 0 3 107 3 pc-tbed-tpu-06022 1 0 3
1288 0 4 107 3 pc-tbed-tpu-06022 1 0 4
1289 0 5 107 3 pc-tbed-tpu-06022 1 0 5
1290 0 6 107 3 pc-tbed-tpu-06022 1 0 6
1291 0 7 107 3 pc-tbed-tpu-06022 1 0 7
1292 0 8 107 3 pc-tbed-tpu-06022 1 0 8
1293 0 9 107 3 pc-tbed-tpu-06022 1 0 9
1294 0 10 107 3 pc-tbed-tpu-06022 1 0 10
1295 0 11 107 3 pc-tbed-tpu-06022 1 0 11
1296 0 0 108 3 pc-tbed-tpu-06023 0 0 0
1297 0 1 108 3 pc-tbed-tpu-06023 0 0 1
1298 0 2 108 3 pc-tbed-tpu-06023 0 0 2
1299 0 3 108 3 pc-tbed-tpu-06023 0 0 3
1300 0 4 108 3 pc-tbed-tpu-06023 0 0 4
1301 0 5 108 3 pc-tbed-tpu-06023 0 0 5
1302 0 6 108 3 pc-tbed-tpu-06023 0 0 6
1303 0 7 108 3 pc-tbed-tpu-06023 0 0 7
1304 0 8 108 3 pc-tbed-tpu-06023 0 0 8
1305 0 9 108 3 pc-tbed-tpu-06023 0 0 9
1306 0 10 108 3 pc-tbed-tpu-06023 0 0 10
1307 0 11 108 3 pc-tbed-tpu-06023 0 0 11
1308 0 0 109 3 pc-tbed-tpu-06023 1 0 0
1309 0 1 109 3 pc-tbed-tpu-06023 1 0 1
1310 0 2 109 3 pc-tbed-tpu-06023 1 0 2
1311 0 3 109 3 pc-tbed-tpu-06023 1 0 3
1312 0 4 109 3 pc-tbed-tpu-06023 1 0 4
1313 0 5 109 3 pc-tbed-tpu-06023 1 0 5
1314 0 6 109 3 pc-tbed-tpu-06023 1 0 6
1315 0 7 109 3 pc-tbed-tpu-06023 1 0 7
1316 0 8 109 3 pc-tbed-tpu-06023 1 0 8
1317 0 9 109 3 pc-tbed-tpu-06023 1 0 9
1318 0 10 109 3 pc-tbed-tpu-06023 1 0 10
1319 0 11 109 3 pc-tbed-tpu-06023 1 0 11
1320 0 0 110 3 pc-tbed-tpu-06024 0 0 0
1321 0 1 110 3 pc-tbed-tpu-06024 0 0 1
1322 0 2 110 3 pc-tbed-tpu-06024 0 0 2
1323 0 3 110 3 pc-tbed-tpu-06024 0 0 3
1324 0 4 110 3 pc-tbed-tpu-06024 0 0 4
1325 0 5 110 3 pc-tbed-tpu-06024 0 0 5
1326 0 6 110 3 pc-tbed-tpu-06024 0 0 6
1327 0 7 110 3 pc-tbed-tpu-06024 0 0 7
1328 0 8 110 3 pc-tbed-tpu-06024 0 0 8
1329 0 9 110 3 pc-tbed-tpu-06024 0 0 9
1330 0 10 110 3 pc-tbed-tpu-06024 0 0 10
1331 0 11 110 3 pc-tbed-tpu-06024 0 0 11
1332 0 0 111 3 pc-tbed-tpu-06024 1 0 0
1333 0 1 111 3 pc-tbed-tpu-06024 1 0 1
1334 0 2 111 3 pc-tbed-tpu-06024 1 0 2
1335 0 3 111 3 pc-tbed-tpu-06024 1 0 3
1336 0 4 111 3 pc-tbed-tpu-06024 1 0 4
1337 0 5 111 3 pc-tbed-tpu-06024 1 0 5
1338 0 6 111 3 pc-tbed-tpu-06024 1 0 6
1339 0 7 111 3 pc-tbed-tpu-06024 1 0 7
1340 0 8 111 3 pc-tbed-tpu-06024 1 0 8
1341 0 9 111 3 pc-tbed-tpu-06024 1 0 9
1342 0 10 111 3 pc-tbed-tpu-06024 1 0 10
1343 0 11 111 3 pc-tbed-tpu-06024 1 0 11
1344 0 0 112 3 pc-tbed-tpu-06025 0 0 0
1345 0 1 112 3 pc-tbed-tpu-06025 0 0 1
1346 0 2 112 3 pc-tbed-tpu-06025 0 0 2
1347 0 3 112 3 pc-tbed-tpu-06025 0 0 3
1348 0 4 112 3 pc-tbed-tpu-06025 0 0 4
1349 0 5 112 3 pc-tbed-tpu-06025 0 0 5
1350 0 6 112 3 pc-tbed-tpu-06025 0 0 6
1351 0 7 112 3 pc-tbed-tpu-06025 0 0 7
1352 0 8 112 3 pc-tbed-tpu-06025 0 0 8
1353 0 9 112 3 pc-tbed-tpu-06025 0 0 9
1354 0 10 112 3 pc-tbed-tpu-06025 0 0 10
1355 0 11 112 3 pc-tbed-tpu-06025 0 0 11
1356 0 0 113 3 pc-tbed-tpu-06025 1 0 0
1357 0 1 113 3 pc-tbed-tpu-06025 1 0 1
1358 0 2 113 3 pc-tbed-tpu-06025 1 0 2
1359 0 3 113 3 pc-tbed-tpu-06025 1 0 3
1360 0 4 113 3 pc-tbed-tpu-06025 1 0 4
1361 0 5 113 3 pc-tbed-tpu-06025 1 0 5
1362 0 6 113 3 pc-tbed-tpu-06025 1 0 6
1363 0 7 113 3 pc-tbed-tpu-06025 1 0 7
1364 0 8 113 3 pc-tbed-tpu-06025 1 0 8
1365 0 9 113 3 pc-tbed-tpu-06025 1 0 9
1366 0 10 113 3 pc-tbed-tpu-06025 1 0 10
1367 0 11 113 3 pc-tbed-tpu-06025 1 0 11
1368 0 0 114 3 pc-tbed-tpu-06026 0 0 0
1369 0 1 114 3 pc-tbed-tpu-06026 0 0 1
1370 0 2 114 3 pc-tbed-tpu-06026 0 0 2
1371 0 3 114 3 pc-tbed-tpu-06026 0 0 3
